Year,Series,Game,Date,BoxScore,Team,Won,Player,MP,FG,FGA,FG%,3P,3PA,FT,FTA,PTS,eFG%
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Jerry West,53:00,11.0,28.0,.393,0.0,,12.0,16.0,34.0,0.393
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Wilt Chamberlain,53:00,7.0,10.0,.700,0.0,,7.0,13.0,21.0,0.7
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Keith Erickson,46:00,9.0,17.0,.529,0.0,,1.0,2.0,19.0,0.529
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Elgin Baylor,45:00,4.0,13.0,.308,0.0,,5.0,6.0,13.0,0.308
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Dick Garrett,44:00,6.0,14.0,.429,0.0,,1.0,1.0,13.0,0.429
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Happy Hairston,19:00,3.0,3.0,1.000,0.0,,0.0,0.0,6.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,3,1970-04-29,197004290LAL,LAL,False,Johnny Egan,5:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Willis Reed,52:00,10.0,23.0,.435,0.0,,3.0,6.0,23.0,0.435
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Walt Frazier,51:00,3.0,11.0,.273,0.0,,10.0,13.0,16.0,0.273
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Dick Barnett,41:00,14.0,25.0,.560,0.0,,1.0,1.0,29.0,0.56
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Dave DeBusschere,33:00,9.0,14.0,.643,0.0,,2.0,3.0,20.0,0.643
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Bill Bradley,32:00,3.0,11.0,.273,0.0,,1.0,1.0,7.0,0.273
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Dave Stallworth,21:00,5.0,9.0,.556,0.0,,2.0,2.0,12.0,0.556
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Cazzie Russell,20:00,4.0,7.0,.571,0.0,,0.0,0.0,8.0,0.571
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Mike Riordan,14:00,0.0,4.0,.000,0.0,,0.0,0.0,0.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,NYK,False,Nate Bowman,1:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Jerry West,52:00,13.0,26.0,.500,0.0,,11.0,12.0,37.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Wilt Chamberlain,49:00,7.0,13.0,.538,0.0,,4.0,7.0,18.0,0.538
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Elgin Baylor,45:00,12.0,24.0,.500,0.0,,6.0,7.0,30.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Keith Erickson,43:00,6.0,13.0,.462,0.0,,2.0,2.0,14.0,0.462
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Dick Garrett,38:00,3.0,9.0,.333,0.0,,1.0,1.0,7.0,0.333
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Happy Hairston,17:00,1.0,5.0,.200,0.0,,1.0,2.0,3.0,0.2
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Johnny Egan,11:00,3.0,6.0,.500,0.0,,0.0,0.0,6.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,John Tresvant,6:00,0.0,1.0,.000,0.0,,3.0,4.0,3.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,4,1970-05-01,197005010LAL,LAL,True,Rick Roberson,4:00,1.0,3.0,.333,0.0,,1.0,2.0,3.0,0.333
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Jerry West,46:00,6.0,14.0,.429,0.0,,8.0,9.0,20.0,0.429
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Wilt Chamberlain,45:00,9.0,12.0,.750,0.0,,4.0,9.0,22.0,0.75
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Elgin Baylor,43:00,8.0,15.0,.533,0.0,,5.0,6.0,21.0,0.533
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Keith Erickson,40:00,3.0,6.0,.500,0.0,,1.0,2.0,7.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Dick Garrett,33:00,7.0,12.0,.583,0.0,,4.0,4.0,18.0,0.583
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Johnny Egan,13:00,2.0,2.0,1.000,0.0,,2.0,2.0,6.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,Mel Counts,12:00,0.0,4.0,.000,0.0,,1.0,1.0,1.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,LAL,False,John Tresvant,8:00,0.0,1.0,.000,0.0,,5.0,7.0,5.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Walt Frazier,46:00,9.0,14.0,.643,0.0,,3.0,3.0,21.0,0.643
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Dick Barnett,44:00,6.0,17.0,.353,0.0,,4.0,5.0,16.0,0.353
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Bill Bradley,38:00,7.0,15.0,.467,0.0,,2.0,3.0,16.0,0.467
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Dave DeBusschere,36:00,6.0,21.0,.286,0.0,,0.0,0.0,12.0,0.286
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Willis Reed,8:00,2.0,5.0,.400,0.0,,3.0,3.0,7.0,0.4
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Cazzie Russell,32:00,8.0,14.0,.571,0.0,,4.0,4.0,20.0,0.571
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Dave Stallworth,19:00,6.0,12.0,.500,0.0,,0.0,0.0,12.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Nate Bowman,7:00,0.0,2.0,.000,0.0,,1.0,1.0,1.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Mike Riordan,5:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,Bill Hosket,4:00,0.0,2.0,.000,0.0,,0.0,0.0,0.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,5,1970-05-04,197005040NYK,NYK,True,John Warren,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Walt Frazier,43:00,6.0,12.0,.500,0.0,,2.0,4.0,14.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Dave DeBusschere,36:00,12.0,25.0,.480,0.0,,1.0,3.0,25.0,0.48
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Bill Bradley,31:00,3.0,9.0,.333,0.0,,0.0,0.0,6.0,0.333
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Nate Bowman,29:00,9.0,15.0,.600,0.0,,0.0,1.0,18.0,0.6
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Dick Barnett,29:00,4.0,10.0,.400,0.0,,2.0,4.0,10.0,0.4
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Cazzie Russell,31:00,10.0,14.0,.714,0.0,,3.0,3.0,23.0,0.714
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Dave Stallworth,21:00,5.0,13.0,.385,0.0,,1.0,1.0,11.0,0.385
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Mike Riordan,12:00,1.0,4.0,.250,0.0,,0.0,0.0,2.0,0.25
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,Bill Hosket,5:00,1.0,2.0,.500,0.0,,0.0,0.0,2.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,NYK,False,John Warren,3:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Wilt Chamberlain,46:00,20.0,27.0,.741,0.0,,5.0,14.0,45.0,0.741
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Jerry West,42:00,12.0,22.0,.545,0.0,,9.0,9.0,33.0,0.545
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Dick Garrett,38:00,9.0,11.0,.818,0.0,,0.0,0.0,18.0,0.818
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Elgin Baylor,36:00,3.0,12.0,.250,0.0,,2.0,2.0,8.0,0.25
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Keith Erickson,32:00,3.0,7.0,.429,0.0,,0.0,0.0,6.0,0.429
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Happy Hairston,22:00,5.0,9.0,.556,0.0,,3.0,5.0,13.0,0.556
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,John Tresvant,11:00,3.0,3.0,1.000,0.0,,1.0,1.0,7.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Johnny Egan,8:00,1.0,1.0,1.000,0.0,,1.0,1.0,3.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Rick Roberson,2:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Willie McCarter,2:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,6,1970-05-06,197005060LAL,LAL,True,Mike Lynn,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Jerry West,48:00,9.0,19.0,.474,0.0,,10.0,12.0,28.0,0.474
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Wilt Chamberlain,48:00,10.0,16.0,.625,0.0,,1.0,11.0,21.0,0.625
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Elgin Baylor,36:00,9.0,17.0,.529,0.0,,1.0,2.0,19.0,0.529
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Keith Erickson,36:00,5.0,10.0,.500,0.0,,4.0,6.0,14.0,0.5
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Dick Garrett,34:00,3.0,10.0,.300,0.0,,2.0,2.0,8.0,0.3
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Happy Hairston,15:00,2.0,5.0,.400,0.0,,2.0,2.0,6.0,0.4
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,John Tresvant,12:00,0.0,4.0,.000,0.0,,3.0,3.0,3.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,LAL,False,Johnny Egan,11:00,0.0,2.0,.000,0.0,,0.0,0.0,0.0,0.0
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Walt Frazier,44:00,12.0,17.0,.706,0.0,,12.0,12.0,36.0,0.706
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Dick Barnett,42:00,9.0,20.0,.450,0.0,,3.0,3.0,21.0,0.45
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Bill Bradley,42:00,8.0,18.0,.444,0.0,,1.0,1.0,17.0,0.444
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Dave DeBusschere,37:00,8.0,15.0,.533,0.0,,2.0,2.0,18.0,0.533
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Willis Reed,27:00,2.0,5.0,.400,0.0,,0.0,0.0,4.0,0.4
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Nate Bowman,21:00,3.0,5.0,.600,0.0,,0.0,1.0,6.0,0.6
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Dave Stallworth,11:00,1.0,5.0,.200,0.0,,2.0,2.0,4.0,0.2
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Mike Riordan,10:00,2.0,3.0,.667,0.0,,1.0,2.0,5.0,0.667
1970,1970_nba_finals_lakers_vs_knicks,7,1970-05-08,197005080NYK,NYK,True,Cazzie Russell,6:00,1.0,4.0,.250,0.0,,0.0,0.0,2.0,0.25
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Wes Unseld,45:00,6.0,17.0,.353,0.0,,4.0,6.0,16.0,0.353
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Jack Marin,44:00,9.0,21.0,.429,0.0,,0.0,0.0,18.0,0.429
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Earl Monroe,42:00,11.0,23.0,.478,0.0,,4.0,7.0,26.0,0.478
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,John Tresvant,37:00,4.0,15.0,.267,0.0,,0.0,0.0,8.0,0.267
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Fred Carter,21:00,3.0,10.0,.300,0.0,,0.0,0.0,6.0,0.3
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Kevin Loughery,32:00,2.0,11.0,.182,0.0,,2.0,7.0,6.0,0.182
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Dorie Murrey,11:00,2.0,6.0,.333,0.0,,0.0,0.0,4.0,0.333
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,Gary Zeller,6:00,0.0,2.0,.000,0.0,,0.0,1.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,BAL,False,George Johnson,2:00,2.0,2.0,1.000,0.0,,0.0,0.0,4.0,1.0
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Oscar Robertson,45:00,7.0,18.0,.389,0.0,,8.0,10.0,22.0,0.389
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Bob Dandridge,38:00,6.0,17.0,.353,0.0,,3.0,4.0,15.0,0.353
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Greg Smith,37:00,3.0,6.0,.500,0.0,,0.0,1.0,6.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Kareem Abdul-Jabbar,33:00,13.0,16.0,.813,0.0,,5.0,5.0,31.0,0.812
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Jon McGlocklin,33:00,2.0,7.0,.286,0.0,,4.0,4.0,8.0,0.286
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Bob Boozer,21:00,2.0,5.0,.400,0.0,,4.0,4.0,8.0,0.4
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Lucius Allen,18:00,3.0,6.0,.500,0.0,,2.0,2.0,8.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,1,1971-04-21,197104210MIL,MIL,True,Dick Cunningham,15:00,0.0,2.0,.000,0.0,,0.0,1.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Kareem Abdul-Jabbar,45:00,13.0,22.0,.591,0.0,,1.0,1.0,27.0,0.591
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Oscar Robertson,43:00,8.0,15.0,.533,0.0,,6.0,8.0,22.0,0.533
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Bob Dandridge,36:00,7.0,14.0,.500,0.0,,2.0,2.0,16.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Jon McGlocklin,31:00,7.0,8.0,.875,0.0,,0.0,0.0,14.0,0.875
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Greg Smith,30:00,2.0,10.0,.200,0.0,,1.0,1.0,5.0,0.2
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Bob Boozer,26:00,4.0,7.0,.571,0.0,,0.0,0.0,8.0,0.571
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Lucius Allen,19:00,2.0,5.0,.400,0.0,,4.0,4.0,8.0,0.4
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Dick Cunningham,3:00,0.0,2.0,.000,0.0,,0.0,0.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,McCoy McLemore,3:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Jeff Webb,2:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Bob Greacen,1:00,0.0,2.0,.000,0.0,,0.0,0.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,MIL,True,Marv Winkler,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Jack Marin,43:00,10.0,24.0,.417,0.0,,2.0,2.0,22.0,0.417
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Wes Unseld,42:00,6.0,12.0,.500,0.0,,1.0,3.0,13.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Earl Monroe,37:00,4.0,18.0,.222,0.0,,3.0,5.0,11.0,0.222
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Fred Carter,35:00,6.0,16.0,.375,0.0,,0.0,0.0,12.0,0.375
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,John Tresvant,24:00,2.0,4.0,.500,0.0,,3.0,4.0,7.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Gus Johnson,30:00,4.0,13.0,.308,0.0,,2.0,3.0,10.0,0.308
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Kevin Loughery,20:00,1.0,5.0,.200,0.0,,0.0,0.0,2.0,0.2
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Gary Zeller,4:00,2.0,4.0,.500,0.0,,0.0,0.0,4.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,Dorie Murrey,3:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1971,1971_nba_finals_bullets_vs_bucks,2,1971-04-25,197104250BAL,BAL,False,George Johnson,2:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Wes Unseld,45:00,10.0,22.0,.455,0.0,,0.0,1.0,20.0,0.455
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Fred Carter,43:00,7.0,21.0,.333,0.0,,1.0,2.0,15.0,0.333
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Jack Marin,42:00,8.0,17.0,.471,0.0,,5.0,5.0,21.0,0.471
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Earl Monroe,36:00,5.0,15.0,.333,0.0,,6.0,6.0,16.0,0.333
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,John Tresvant,31:00,2.0,9.0,.222,0.0,,2.0,2.0,6.0,0.222
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Kevin Loughery,36:00,8.0,21.0,.381,0.0,,3.0,3.0,19.0,0.381
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Dorie Murrey,5:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,Gary Zeller,1:00,1.0,1.0,1.000,0.0,,0.0,0.0,2.0,1.0
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,BAL,False,George Johnson,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Kareem Abdul-Jabbar,46:00,10.0,22.0,.455,0.0,,3.0,4.0,23.0,0.455
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Bob Dandridge,42:00,13.0,20.0,.650,0.0,,3.0,5.0,29.0,0.65
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Oscar Robertson,38:00,8.0,17.0,.471,0.0,,4.0,5.0,20.0,0.471
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Greg Smith,31:00,7.0,14.0,.500,0.0,,1.0,3.0,15.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Jon McGlocklin,29:00,4.0,8.0,.500,0.0,,1.0,1.0,9.0,0.5
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Lucius Allen,28:00,3.0,9.0,.333,0.0,,4.0,5.0,10.0,0.333
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Bob Boozer,19:00,0.0,3.0,.000,0.0,,1.0,1.0,1.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,McCoy McLemore,3:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Dick Cunningham,2:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,3,1971-04-28,197104280MIL,MIL,True,Jeff Webb,2:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Kareem Abdul-Jabbar,44:00,10.0,16.0,.625,0.0,,7.0,11.0,27.0,0.625
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Bob Dandridge,41:00,9.0,16.0,.563,0.0,,3.0,5.0,21.0,0.562
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Oscar Robertson,38:00,11.0,15.0,.733,0.0,,8.0,9.0,30.0,0.733
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Greg Smith,34:00,6.0,9.0,.667,0.0,,2.0,3.0,14.0,0.667
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Jon McGlocklin,29:00,4.0,9.0,.444,0.0,,4.0,5.0,12.0,0.444
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Lucius Allen,23:00,2.0,6.0,.333,0.0,,0.0,0.0,4.0,0.333
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Bob Boozer,11:00,2.0,3.0,.667,0.0,,1.0,2.0,5.0,0.667
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,McCoy McLemore,11:00,2.0,5.0,.400,0.0,,1.0,2.0,5.0,0.4
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Dick Cunningham,4:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Bob Greacen,3:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Jeff Webb,1:00,0.0,0.0,,0.0,,0.0,0.0,0.0,
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,MIL,True,Marv Winkler,1:00,0.0,1.0,.000,0.0,,0.0,0.0,0.0,0.0
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,BAL,False,Fred Carter,44:00,14.0,24.0,.583,0.0,,0.0,0.0,28.0,0.583
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,BAL,False,Wes Unseld,39:00,3.0,12.0,.250,0.0,,5.0,8.0,11.0,0.25
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,BAL,False,Jack Marin,37:00,5.0,17.0,.294,0.0,,2.0,3.0,12.0,0.294
1971,1971_nba_finals_bullets_vs_bucks,4,1971-04-30,197104300BAL,BAL,False,John Tresvant,28:00,4.0,10.0,.400,0.0,,0.0,2.0,8.0,0.4
